-0.9111,-0.303,-0.5151,-0.615,-0.3908,-0.1814,-0.1814,-0.1814,-0.1814,0.0647
-1.2958,-0.1205,-0.2197,0.6515,0.156,-0.7089,0.1645,0.7231,-0.0564,0.8454
-2.5469,-1.334,-0.4667,0.1233,-0.0031,-1.9358,-0.3671,0.272,0.1558,1.1707
-0.3816,-0.2392,-0.702,-0.4114,-0.1748,-0.0858,-0.2485,-0.1276,-0.6003,-0.5196
-0.2555,-0.0853,-0.2268,-0.0699,-0.0699,-0.026,-0.1773,-0.2113,0.0648,-0.3501
-0.3974,-0.2354,0.194,0.3926,0.2076,-1.0742,-0.3187,-0.5219,-1.2041,-0.6967
0,0,0,0,0,0,0,0,0,0
0.355,0.19242,0.12759,0.19539,0.090001,0.33238,0.084198,0.19623,0.22993,0.34195
